1760ska tapak	1
batason	2
diin	3
higad sang suba	4
itan	5
katam ison	6
likod	7
magpuanubli	8
manogpatay	9
natungodssa kalibutan	10
pagpakasal	11
parkehan	12
sag uli	13
smabukdo	14
tay	15
wala yshulohambal	16
