tense	napnutý
tense	napínavý
tense	nervózní
tense	strnulý
tense	čas
tensely	napjatě
tenseness	napjatost
tensile	tahový
tensile	tažný
tension	napnout
tension	napnutí
tension	napínat
tension	napětí
tension	natahovat
tension	natahování
tension	pnutí
tension	rozpínání
tension	tenze
tensional	napínací
tensional	tažný
tensor	napínač
tensor	tenzor
tent	stan
tentacle	chapadlo
tentacle	tykadlo
tentacular	chapadlovitý
tentative	provizorní
tentative	předběžný
tentative	zkusmý
tentatively	předběžně
tenth	desetina
tenth	desátý
tenuous	slabý
tenuous	tenký
tenuously	tence
tenure	držení
tenure	pronájem
tepee	vigvam
tepid	vlažný
tepidity	vlažnost
tequila	meskal
tequila	tequilla
terabyte	terabajt
tercentenary	výročí 300. let
term	doba
term	lhůta
term	nazvat
term	název
term	období
term	označení
term	podmínka
term	pojem
term	pojmenovat
term	pololetí
term	semestr
term	subjekt
term	termín
term	výraz
termagant	hašteřivý
termagant	svárlivý
termagant	xantipa
termagant	štěkna
terminal	koncový
terminal	konečný
terminal	mezní
terminal	terminál
terminal	termínový
terminal	zakončení
terminally	konečně
terminate	končit
terminate	přestat
terminate	skončit
terminate	ukončit
terminate	uzavřít
terminate	zakončit
termination	dokončení
termination	koncovka
termination	konec
termination	skončení
termination	ukončení
termination	ukončování
termination	zakončení
termination	závěr
terminator	terminátor
terminological	názvoslovný
terminological	terminologický
terminology	názvosloví
terminology	terminologie
terminus	konečná stanice
termite	termit
tern	rybák obecný
ternary	ternární
ternary	trojitý
terpsichorean	taneční
terrace	balkon
terrace	terasa
terrain	terén
terrapin	sladkovodní želva
terrestrial	pevninský
terrestrial	pozemní
terrestrial	pozemský
terrestrial	suchozemský
terrestrial	terestrický
terrestrial	zemský
terrible	děsivý
terrible	hrozný
terrible	strašný
terribly	hrozně
terribly	strašně
terrier	teriér
terrific	báječný
terrific	fantastický
terrific	hrozný
terrific	strašný
terrific	velkolepý
terrifically	ohromně
terrifically	strašně
terrify	poděsit
terrify	vyděsit
terrify	zastrašit
terrifying	děsivý
terrifying	úděsný
terrine	polévková mísa
territorial	teritoriální
territorial	územní
territoriality	teritorialita
territorially	teritoriálně
territory	areál
territory	oblast
territory	území
terror	děs
terror	hrůza
terror	postrach
terror	teror
terror	teroristický
terror	zděšení
terror-stricken	vyděšený hrůzou
terrorise	terorizovat
terrorism	terorismus
terrorist	terorista
terrorist	teroristický
terrorize	terorizovat
terrorize	zastrašovat
terse	jadrný
tersely	stručně
terseness	výstižnost
tertiary	terciální
tessellation	mozaikování
tessellation	tvorba mozaiky
test	odzkoušet
test	otestovat
test	prověřit
test	přezkoušet
test	test
test	testovat
test	vyzkoušet
test	zkoušení
test	zkoušet
test	zkouška
testable	prověřitelný
testable	testovatelný
testament	poslední vůle
testament	závěť
testamentary	testamentární
testamentary	závěťní
testator	zůstavitel závěti
testatrix	zůstavitelka
tester	zkoušeč
testicle	varle
testicular	testikulární
testify	dosvědčit
testify	svědčit
testify	vypovídat
testily	popudlivě
testimonial	certifikát
testimonial	dobrozdání
testimonial	osvědčení
testimonial	vysvědčení
testimony	svědectví
testimony	výpověď
testing	testování
testing	zkoušení
testing	zkušební
testis	varle
testosterone	testosteron
testy	podrážděný
tetanus	tetanus
tetchily	podrážděně
tetchy	podrážděný
tether	provaz
tether	provaz na uvázání
tether	uvázat
tether	řetěz
tetra	druh tropické ryby
tetrachloride	tetrachlorid
tetracycline	tetracyklin
tetragonal	tetragonální
tetragonal	čtyřúhelníkový
tetrahedron	čtyřstěn
text	text
